iId,iEffectGroupId,iLevel,sName,iDisPlayMode,sIcon,iLoseType,iType,iIsInBattle,iRespondType,iBoutDuration,iIsLoopRespond,iTimeType,iAidertime,iTimeDuration,sScript,sDescription,sOwnerGetFx,sOwnerGetFxDelay,sOwnerRunFx,sOwnerRunFxDelay,sOwnerLoseFx,sOwnerLoseFxDelay,sOpponentGetFx,sOpponentGetFxDelay,sOpponentRunFx,sOpponentRunFxDelay,sOpponentLoseFx,sOpponentLoseFxDelay,sFullGetFx,sFullGetFxDelay,sFullRunFx,sFullRunFxDelay,sFullLoseFx,sFullLoseFxDelay
5009,5009,9,攻击力+20,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 20; owner['minAttack'] += 20;,攻击力+20;,200101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5010,5010,10,攻击力+22,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 22; owner['minAttack'] +=  22;,攻击力+22;,200101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5021,5021,1,攻击力+1%,3,null,1,1,0,1,10,0,0,0,0,owner['maxAttack'] *= 1.01; owner['minAttack'] *= 1.01;,攻击力+1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5022,5022,2,攻击力+2%,3,null,1,1,0,1,10,0,0,0,0,owner['maxAttack'] *= 1.02; owner['minAttack'] *= 1.02;,攻击力+2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5023,5023,3,攻击力+3%,3,null,1,1,0,1,10,0,0,0,0,owner['maxAttack'] *= 1.03; owner['minAttack'] *= 1.03;,攻击力+3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5024,5024,4,攻击力+4%,3,null,1,1,0,1,10,0,0,0,0,owner['maxAttack'] *= 1.04; owner['minAttack'] *= 1.04;,攻击力+4%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5025,5025,5,攻击力+5%,3,null,1,1,0,1,10,0,0,0,0,owner['maxAttack'] *= 1.05; owner['minAttack'] *= 1.05;,攻击力+5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5026,5026,6,攻击力+6%,3,null,1,1,0,1,10,0,0,0,0,owner['maxAttack'] *= 1.06; owner['minAttack'] *= 1.06;,攻击力+6%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5027,5027,7,攻击力+7%,3,null,1,1,0,1,10,0,0,0,0,owner['maxAttack'] *= 1.07; owner['minAttack'] *= 1.07;,攻击力+7%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5028,5028,8,攻击力+8%,3,null,1,1,0,1,10,0,0,0,0,owner['maxAttack'] *= 1.08; owner['minAttack'] *= 1.08;,攻击力+8%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5029,5029,9,攻击力+9%,3,null,1,1,0,1,10,0,0,0,0,owner['maxAttack'] *= 1.09; owner['minAttack'] *= 1.09;,攻击力+9%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5030,5030,10,攻击力+10%,3,null,1,1,0,1,10,0,0,0,0,owner['maxAttack'] *= 1.1; owner['minAttack'] *= 1.1;,攻击力+10%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5041,5041,1,连续2次攻击;攻击力+5;攻击力-44.5%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=1;owner['maxAttack'] = (owner['maxAttack']+5) * (1-0.445); owner['minAttack'] =  (owner['minAttack']+5) * (1-0.445);,连续攻击;攻击力+5;攻击力-44.5%;,202101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5042,5042,2,连续2次攻击;攻击力+7;攻击力-44%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=1;owner['maxAttack'] = (owner['maxAttack']+7) * (1-0.44); owner['minAttack'] =  (owner['minAttack']+7) * (1-0.44);,连续攻击;攻击力+7;攻击力-44%;,202101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5043,5043,3,连续2次攻击;攻击力+9;攻击力-43.5%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=1;owner['maxAttack'] = (owner['maxAttack']+9) * (1-0.435); owner['minAttack'] =  (owner['minAttack']+9) * (1-0.435);,连续攻击;攻击力+9;攻击力-43.5%;,202101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5044,5044,4,连续2次攻击;攻击力+11;攻击力-43%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=1;owner['maxAttack'] = (owner['maxAttack']+11) * (1-0.43); owner['minAttack'] =  (owner['minAttack']+11) * (1-0.43);,连续攻击;攻击力+11;攻击力-43%;,202101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5045,5045,5,连续2次攻击;攻击力+13;攻击力-42.5%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=1;owner['maxAttack'] = (owner['maxAttack']+13) * (1-0.425); owner['minAttack'] =  (owner['minAttack']+13) * (1-0.425);,连续攻击;攻击力+13;攻击力-42.5%;,202101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5046,5046,6,连续2次攻击;攻击力+15;攻击力-42%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=1;owner['maxAttack'] = (owner['maxAttack']+15) * (1-0.42); owner['minAttack'] =  (owner['minAttack']+15) * (1-0.42);,连续攻击;攻击力+15;攻击力-42%;,202101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5047,5047,7,连续2次攻击;攻击力+17;攻击力-41.5%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=1;owner['maxAttack'] = (owner['maxAttack']+17) * (1-0.415); owner['minAttack'] =  (owner['minAttack']+17) * (1-0.415);,连续攻击;攻击力+17;攻击力-41.5%;,202101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5048,5048,8,连续2次攻击;攻击力+19;攻击力-41%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=1;owner['maxAttack'] = (owner['maxAttack']+19) * (1-0.41); owner['minAttack'] =  (owner['minAttack']+19) * (1-0.41);,连续攻击;攻击力+19;攻击力-41%;,202101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5049,5049,9,连续2次攻击;攻击力+21;攻击力-40.5%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=1;owner['maxAttack'] = (owner['maxAttack']+21) * (1-0.405); owner['minAttack'] =  (owner['minAttack']+21) * (1-0.405);,连续攻击;攻击力+21;攻击力-40.5%;,202101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5050,5050,10,连续2次攻击;攻击力+23;攻击力-40%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=1;owner['maxAttack'] = (owner['maxAttack']+23) * (1-0.40); owner['minAttack'] =  (owner['minAttack']+23) * (1-0.40);,连续攻击;攻击力+23;攻击力-40%;,202101,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5061,5061,1,力量+3,3,null,0,2,0,1,10,0,0,0,0,owner['growstr']+=3;,力量提高3;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5062,5062,2,力量+6,3,null,0,2,0,1,10,0,0,0,0,owner['growstr']+=6;,力量提高6;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5063,5063,3,力量+9,3,null,0,2,0,1,10,0,0,0,0,owner['growstr']+=9;,力量提高9;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5064,5064,4,力量+12,3,null,0,2,0,1,10,0,0,0,0,owner['growstr']+=12;,力量提高12;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5065,5065,5,力量+15,3,null,0,2,0,1,10,0,0,0,0,owner['growstr']+=15;,力量提高15;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5066,5066,6,力量+18,3,null,0,2,0,1,10,0,0,0,0,owner['growstr']+=18;,力量提高18;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5067,5067,7,力量+21,3,null,0,2,0,1,10,0,0,0,0,owner['growstr']+=21;,力量提高21;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5068,5068,8,力量+24,3,null,0,2,0,1,10,0,0,0,0,owner['growstr']+=24;,力量提高24;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5069,5069,9,力量+27,3,null,0,2,0,1,10,0,0,0,0,owner['growstr']+=27;,力量提高27;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5070,5070,10,力量+30,3,null,0,2,0,1,10,0,0,0,0,owner['growstr']+=30;,力量提高30;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5081,5081,1,攻击力+30;生命-6,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 30; owner['minAttack'] += 30;  owner['hp'] -= 6; ,攻击力: +30;生命值-6;,508101,0,-1,-1,-1,-1,-1,-1,508102,2000,-1,-1,-1,-1,-1,-1,-1,-1
5082,5082,2,攻击力+36;生命-7,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 36; owner['minAttack'] += 36;  owner['hp'] -= 7; ,攻击力: +36;生命值-7;,508101,0,-1,-1,-1,-1,-1,-1,508102,2000,-1,-1,-1,-1,-1,-1,-1,-1
5083,5083,3,攻击力+42;生命-8,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 42; owner['minAttack'] += 42;  owner['hp'] -= 8; ,攻击力: +42;生命值-8;,508101,0,-1,-1,-1,-1,-1,-1,508102,2000,-1,-1,-1,-1,-1,-1,-1,-1
5084,5084,4,攻击力+48;生命-9,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 48; owner['minAttack'] += 48;  owner['hp'] -= 9; ,攻击力: +48;生命值-9;,508101,0,-1,-1,-1,-1,-1,-1,508102,2000,-1,-1,-1,-1,-1,-1,-1,-1
5085,5085,5,攻击力+54;生命-10,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 52; owner['minAttack'] += 52;  owner['hp'] -= 10; ,攻击力: +54;生命值-10;,508101,0,-1,-1,-1,-1,-1,-1,508102,2000,-1,-1,-1,-1,-1,-1,-1,-1
5086,5086,6,攻击力+60;生命-11,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 60; owner['minAttack'] += 60;  owner['hp'] -= 11; ,攻击力: +60;生命值-11;,508101,0,-1,-1,-1,-1,-1,-1,508102,2000,-1,-1,-1,-1,-1,-1,-1,-1
5087,5087,7,攻击力+66;生命-12,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 66; owner['minAttack'] += 66;  owner['hp'] -= 12; ,攻击力: +66;生命值-12;,508101,0,-1,-1,-1,-1,-1,-1,508102,2000,-1,-1,-1,-1,-1,-1,-1,-1
5088,5088,8,攻击力+72;生命-13,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 72; owner['minAttack'] += 72;  owner['hp'] -= 13; ,攻击力: +72;生命值-13;,508101,0,-1,-1,-1,-1,-1,-1,508102,2000,-1,-1,-1,-1,-1,-1,-1,-1
5089,5089,9,攻击力+78;生命-14,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 78; owner['minAttack'] += 78;  owner['hp'] -= 14; ,攻击力: +78;生命值-14;,508101,0,-1,-1,-1,-1,-1,-1,508102,2000,-1,-1,-1,-1,-1,-1,-1,-1
5090,5090,10,攻击力+84;生命-15,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 84; owner['minAttack'] += 84;  owner['hp'] -= 15; ,攻击力: +84;生命值-15;,508101,0,-1,-1,-1,-1,-1,-1,508102,2000,-1,-1,-1,-1,-1,-1,-1,-1
5101,5101,1,每秒伤害+1;持续1秒,3,null,1,1,1,4,0,1,4,1000,86400000,opponent['hp'] -= 1;,每秒伤害+1;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,510101,2000,-1,-1,-1,-1,-1,-1,-1,-1
5102,5102,2,每秒伤害+1;持续2秒,3,null,1,1,1,4,0,1,4,2000,86400000,opponent['hp'] -= 1;,每秒伤害+1;持续2秒;,-1,-1,-1,-1,-1,-1,-1,-1,510101,2000,-1,-1,-1,-1,-1,-1,-1,-1
5103,5103,3,每秒伤害+2;持续2秒,3,null,1,1,1,4,0,1,4,2000,86400000,opponent['hp'] -= 2;,每秒伤害+2;持续2秒;,-1,-1,-1,-1,-1,-1,-1,-1,510101,2000,-1,-1,-1,-1,-1,-1,-1,-1
5104,5104,4,每秒伤害+2;持续3秒,3,null,1,1,1,4,0,1,4,3000,86400000,opponent['hp'] -= 2;,每秒伤害+2;持续3秒;,-1,-1,-1,-1,-1,-1,-1,-1,510101,2000,-1,-1,-1,-1,-1,-1,-1,-1
5105,5105,5,每秒伤害+3;持续3秒,3,null,1,1,1,4,0,1,4,3000,86400000,opponent['hp'] -= 3;,每秒伤害+3;持续3秒;,-1,-1,-1,-1,-1,-1,-1,-1,510101,2000,-1,-1,-1,-1,-1,-1,-1,-1
5106,5106,6,每秒伤害+3;持续4秒,3,null,1,1,1,4,0,1,4,4000,86400000,opponent['hp'] -= 3;,每秒伤害+3;持续4秒;,-1,-1,-1,-1,-1,-1,-1,-1,510101,2000,-1,-1,-1,-1,-1,-1,-1,-1
5107,5107,7,每秒伤害+4;持续4秒,3,null,1,1,1,4,0,1,4,4000,86400000,opponent['hp'] -= 4;,每秒伤害+4;持续4秒;,-1,-1,-1,-1,-1,-1,-1,-1,510101,2000,-1,-1,-1,-1,-1,-1,-1,-1
5108,5108,8,每秒伤害+4;持续5秒,3,null,1,1,1,4,0,1,4,5000,86400000,opponent['hp'] -= 4;,每秒伤害+4;持续5秒;,-1,-1,-1,-1,-1,-1,-1,-1,510101,2000,-1,-1,-1,-1,-1,-1,-1,-1
5109,5109,9,每秒伤害+5;持续5秒,3,null,1,1,1,4,0,1,4,5000,86400000,opponent['hp'] -= 5;,每秒伤害+5;持续5秒;,-1,-1,-1,-1,-1,-1,-1,-1,510101,2000,-1,-1,-1,-1,-1,-1,-1,-1
5110,5110,10,每秒伤害+5;持续6秒,3,null,1,1,1,4,0,1,4,6000,86400000,opponent['hp'] -= 5;,每秒伤害+5;持续6秒;,-1,-1,-1,-1,-1,-1,-1,-1,510101,2000,-1,-1,-1,-1,-1,-1,-1,-1
5121,5121,1,攻击力+12%;命中率+4%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.12; owner['minAttack'] *= 1.12;owner['hitRate'] += 4;,攻击力+12%;命中率+4%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5122,5122,2,攻击力+12%;命中率+6%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.12; owner['minAttack'] *= 1.12;owner['hitRate'] += 6;,攻击力+12%;命中率+6%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5123,5123,3,攻击力+12%;命中率+8%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.12; owner['minAttack'] *= 1.12;owner['hitRate'] += 8;,攻击力+12%;命中率+8%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5124,5124,4,攻击力+12%;命中率+10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.12; owner['minAttack'] *= 1.12;owner['hitRate'] += 10;,攻击力+12%;命中率+10%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5125,5125,5,攻击力+12%;命中率+12%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.12; owner['minAttack'] *= 1.12;owner['hitRate'] += 12;,攻击力+12%;命中率+12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5126,5126,6,攻击力+12%;命中率+14%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.12; owner['minAttack'] *= 1.12;owner['hitRate'] += 14;,攻击力+12%;命中率+14%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5127,5127,7,攻击力+12%;命中率+16%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.12; owner['minAttack'] *= 1.12;owner['hitRate'] += 16;,攻击力+12%;命中率+16%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5128,5128,8,攻击力+12%;命中率+18%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.12; owner['minAttack'] *= 1.12;owner['hitRate'] += 18;,攻击力+12%;命中率+18%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5129,5129,9,攻击力+12%;命中率+20%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.12; owner['minAttack'] *= 1.12;owner['hitRate'] += 20;,攻击力+12%;命中率+20%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5130,5130,10,攻击力+12%;命中率+22%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.12; owner['minAttack'] *= 1.12;owner['hitRate'] += 22;,攻击力+12%;命中率+22%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5141,5141,1,暴击率+1%,3,null,1,1,0,1,10,0,0,0,0,owner['crirate'] += 1;,暴击率+1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5142,5142,2,暴击率+2%,3,null,1,1,0,1,10,0,0,0,0,owner['crirate'] += 2;,暴击力+2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5143,5143,3,暴击率+3%,3,null,1,1,0,1,10,0,0,0,0,owner['crirate'] += 3;,暴击力+3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5144,5144,4,暴击率+4%,3,null,1,1,0,1,10,0,0,0,0,owner['crirate'] += 4;,暴击力+4%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5145,5145,5,暴击率+5%,3,null,1,1,0,1,10,0,0,0,0,owner['crirate'] += 5;,暴击力+5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5146,5146,6,暴击率+6%,3,null,1,1,0,1,10,0,0,0,0,owner['crirate'] += 6;,暴击力+6%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5147,5147,7,暴击率+7%,3,null,1,1,0,1,10,0,0,0,0,owner['crirate'] += 7;,暴击力+7%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5148,5148,8,暴击率+8%,3,null,1,1,0,1,10,0,0,0,0,owner['crirate'] += 8;,暴击力+8%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5149,5149,9,暴击率+9%,3,null,1,1,0,1,10,0,0,0,0,owner['crirate'] += 9;,暴击力+9%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5150,5150,10,暴击率+10%,3,null,1,1,0,1,10,0,0,0,0,owner['crirate'] += 10;,暴击力+10%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5161,5161,1,攻击力+15,3,null,1,2,1,1,10,0,2,0,0,owner['maxAttack'] += 15; owner['minAttack'] += 15;,攻击力: +15;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5162,5162,2,攻击力+16,3,null,1,2,1,1,10,0,2,0,0,owner['maxAttack'] += 16; owner['minAttack'] += 16;,攻击力: +16;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5163,5163,3,攻击力+17,3,null,1,2,1,1,10,0,2,0,0,owner['maxAttack'] += 17; owner['minAttack'] += 17;,攻击力: +17;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5164,5164,4,攻击力+18,3,null,1,2,1,1,10,0,2,0,0,owner['maxAttack'] += 18; owner['minAttack'] += 18;,攻击力: +18;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5165,5165,5,攻击力+19,3,null,1,2,1,1,10,0,2,0,0,owner['maxAttack'] += 19; owner['minAttack'] += 19;,攻击力: +19;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5166,5166,6,攻击力+20,3,null,1,2,1,1,10,0,2,0,0,owner['maxAttack'] += 20; owner['minAttack'] += 20;,攻击力: +20;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5167,5167,7,攻击力+21,3,null,1,2,1,1,10,0,2,0,0,owner['maxAttack'] += 21; owner['minAttack'] += 21;,攻击力: +21;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5168,5168,8,攻击力+22,3,null,1,2,1,1,10,0,2,0,0,owner['maxAttack'] += 22; owner['minAttack'] += 22;,攻击力: +22;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5169,5169,9,攻击力+23,3,null,1,2,1,1,10,0,2,0,0,owner['maxAttack'] += 23; owner['minAttack'] += 23;,攻击力: +23;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5170,5170,10,攻击力+24,3,null,1,2,1,1,10,0,2,0,0,owner['maxAttack'] += 24; owner['minAttack'] += 24;,攻击力: +24;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5171,5171,1,法力-2%;持续1秒,3,null,1,1,1,4,0,1,4,0,1000,opponent['mp'] -= opponent['maxMp'] * 0.02;,法力-2%;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5172,5172,2,法力-4%;持续1秒,3,null,1,1,1,4,0,1,4,0,1000,opponent['mp'] -= opponent['maxMp'] * 0.04;,法力-4%;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5173,5173,3,法力-6%;持续1秒,3,null,1,1,1,4,0,1,4,0,1000,opponent['mp'] -= opponent['maxMp'] * 0.06;,法力-6%;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5174,5174,4,法力-8%;持续1秒,3,null,1,1,1,4,0,1,4,0,1000,opponent['mp'] -= opponent['maxMp'] * 0.08;,法力-8%;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5175,5175,5,法力-10%;持续1秒,3,null,1,1,1,4,0,1,4,0,1000,opponent['mp'] -= opponent['maxMp'] * 0.10;,法力-10%;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5176,5176,6,法力-12%;持续1秒,3,null,1,1,1,4,0,1,4,0,1000,opponent['mp'] -= opponent['maxMp'] * 0.12;,法力-12%;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5177,5177,7,法力-14%;持续1秒,3,null,1,1,1,4,0,1,4,0,1000,opponent['mp'] -= opponent['maxMp'] * 0.14;,法力-14%;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5178,5178,8,法力-16%;持续1秒,3,null,1,1,1,4,0,1,4,0,1000,opponent['mp'] -= opponent['maxMp'] * 0.16;,法力-16%;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5179,5179,9,法力-18%;持续1秒,3,null,1,1,1,4,0,1,4,0,1000,opponent['mp'] -= opponent['maxMp'] * 0.18;,法力-18%;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5180,5180,10,法力-20%;持续1秒,3,null,1,1,1,4,0,1,4,0,1000,opponent['mp'] -= opponent['maxMp'] * 0.2;,法力-20%;持续1秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5181,5181,1,连续3次攻击;攻击力-55%;命中率-12%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=2;owner['maxAttack'] *=  (1-0.55); owner['minAttack'] *=  (1-0.55);owner['hitRate'] -= 12;,连续攻击3次;攻击力-55%;命中率-12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5182,5182,2,连续3次攻击;攻击力-54%;命中率-12%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=2;owner['maxAttack'] *=  (1-0.54); owner['minAttack'] *=  (1-0.54);owner['hitRate'] -= 12;,连续攻击;攻击力-55%;命中率-12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5183,5183,3,连续3次攻击;攻击力-53%;命中率-12%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=2;owner['maxAttack'] *=  (1-0.55); owner['minAttack'] *=  (1-0.55);owner['hitRate'] -= 12;,连续攻击;攻击力-55%;命中率-12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
